Date,Flow,Code
30/08/2013,1.6047,15
31/08/2013,1.4958,15
1/09/2013,1.4465,15
2/09/2013,1.3269,15
3/09/2013,1.2749,15
4/09/2013,1.2687,15
5/09/2013,1.2456,15
6/09/2013,1.2588,15
7/09/2013,1.2392,15
8/09/2013,1.2188,15
9/09/2013,1.2218,15
10/09/2013,1.1999,15
11/09/2013,1.2087,15
12/09/2013,1.2128,15
13/09/2013,1.4694,15
14/09/2013,1.6335,15
15/09/2013,1.3397,15
16/09/2013,1.3389,15
17/09/2013,1.4496,15
18/09/2013,1.4691,15
19/09/2013,1.4055,15
20/09/2013,1.3691,15
21/09/2013,1.3763,15
22/09/2013,1.3787,15
23/09/2013,1.3772,15
24/09/2013,1.3257,15
25/09/2013,1.3244,15
26/09/2013,1.3562,15
27/09/2013,1.3268,15
28/09/2013,1.3047,15
29/09/2013,1.2989,15
30/09/2013,1.2941,15
1/10/2013,1.3142,15
2/10/2013,1.491,15
3/10/2013,1.3673,15
4/10/2013,1.3827,15
5/10/2013,1.3571,15
6/10/2013,1.3301,15
7/10/2013,1.3461,15
8/10/2013,1.3716,15
9/10/2013,1.365,15
10/10/2013,1.3385,15
11/10/2013,1.3052,15
12/10/2013,1.3472,15
13/10/2013,1.337,15
14/10/2013,1.3172,15
15/10/2013,1.3302,15
16/10/2013,1.3388,15
17/10/2013,1.3203,15
18/10/2013,1.3227,15
19/10/2013,1.3617,15
20/10/2013,1.3586,15
21/10/2013,1.3491,15
22/10/2013,1.3631,15
23/10/2013,1.4145,15
24/10/2013,1.4601,15
25/10/2013,1.4063,15
26/10/2013,1.3569,15
27/10/2013,1.3725,15
28/10/2013,1.3257,15
29/10/2013,1.3004,15
30/10/2013,1.28,15
31/10/2013,1.283,15
1/11/2013,1.2684,15
2/11/2013,1.2537,15
3/11/2013,1.2345,15
4/11/2013,1.2756,15
5/11/2013,1.3071,15
6/11/2013,1.3251,15
7/11/2013,1.293,15
8/11/2013,1.263,15
9/11/2013,1.2942,15
10/11/2013,1.3071,15
11/11/2013,1.2987,15
12/11/2013,1.2914,15
13/11/2013,1.2864,15
14/11/2013,1.2878,15
15/11/2013,1.287,15
16/11/2013,1.3088,15
17/11/2013,1.3037,15
18/11/2013,1.2537,15
19/11/2013,1.2198,15
20/11/2013,1.1838,15
21/11/2013,1.1819,15
22/11/2013,1.1808,15
23/11/2013,1.166,15
24/11/2013,1.1288,15
25/11/2013,1.1171,15
26/11/2013,1.0929,15
27/11/2013,1.0538,15
28/11/2013,1.0382,15
29/11/2013,1.0782,15
30/11/2013,1.1127,15
1/12/2013,1.0815,15
2/12/2013,1.0805,15
3/12/2013,1.0851,15
4/12/2013,1.0809,15
5/12/2013,1.2114,15
6/12/2013,1.1532,15
7/12/2013,1.1406,15
8/12/2013,1.103,15
9/12/2013,1.071,15
10/12/2013,1.1334,15
11/12/2013,1.1222,15
12/12/2013,1.091,15
13/12/2013,1.0716,15
14/12/2013,1.0631,15
15/12/2013,1.0518,15
16/12/2013,1.0473,15
17/12/2013,1.0292,15
18/12/2013,1.0172,15
19/12/2013,1.0076,15
20/12/2013,0.9956,15
21/12/2013,0.9866,15
22/12/2013,1.0085,15
23/12/2013,1.0644,15
24/12/2013,1.0616,15
25/12/2013,1.0347,15
26/12/2013,1.0116,15
27/12/2013,1.0019,15
28/12/2013,1.0098,15
29/12/2013,0.992,15
30/12/2013,0.9921,15
31/12/2013,0.9894,15
1/01/2014,0.9648,15
2/01/2014,0.9869,15
3/01/2014,1.0388,15
4/01/2014,1.0976,15
5/01/2014,1.0581,15
6/01/2014,1.0586,15
7/01/2014,1.0523,15
8/01/2014,1.0575,15
9/01/2014,1.0629,15
10/01/2014,1.0569,15
11/01/2014,1.0541,15
12/01/2014,1.043,15
13/01/2014,1.0569,15
14/01/2014,1.0458,15
15/01/2014,1.0739,15
16/01/2014,1.0788,15
17/01/2014,1.0505,15
18/01/2014,1.0512,15
19/01/2014,1.0889,15
20/01/2014,1.0946,15
21/01/2014,1.0913,15
22/01/2014,1.0931,15
23/01/2014,1.0854,15
24/01/2014,1.0848,15
25/01/2014,1.1666,15
26/01/2014,1.1367,15
27/01/2014,1.1006,15
28/01/2014,1.0815,15
29/01/2014,1.047,15
30/01/2014,1.0578,15
31/01/2014,1.0542,15
1/02/2014,1.0284,15
2/02/2014,1.0184,15
3/02/2014,1.0029,15
4/02/2014,1.02,15
5/02/2014,1.0329,15
6/02/2014,1.0229,15
7/02/2014,1.0137,15
8/02/2014,1.013,15
9/02/2014,1.0047,15
10/02/2014,0.9861,15
11/02/2014,0.9944,15
12/02/2014,0.9785,15
13/02/2014,0.975,15
14/02/2014,1.0359,15
15/02/2014,24.9765,15
16/02/2014,4.992,15
17/02/2014,1.4742,15
18/02/2014,1.3211,15
19/02/2014,1.2693,15
20/02/2014,1.2365,15
21/02/2014,1.2209,15
22/02/2014,1.2041,15
23/02/2014,1.2005,15
24/02/2014,1.1913,15
25/02/2014,1.1733,15
26/02/2014,1.1519,15
27/02/2014,1.1409,15
28/02/2014,1.0071,15
1/03/2014,0.9218,15
2/03/2014,0.9005,15
3/03/2014,0.9006,15
4/03/2014,0.8906,15
5/03/2014,0.8802,15
6/03/2014,0.8744,15
7/03/2014,0.876,15
8/03/2014,0.872,15
9/03/2014,0.8703,15
10/03/2014,0.8508,15
11/03/2014,0.8418,15
12/03/2014,0.8532,15
13/03/2014,0.8511,15
14/03/2014,0.8555,15
15/03/2014,0.8562,15
16/03/2014,0.8765,15
17/03/2014,0.8916,15
18/03/2014,0.8859,15
19/03/2014,0.8739,15
20/03/2014,0.873,15
21/03/2014,0.8616,15
22/03/2014,0.8607,15
23/03/2014,0.8661,15
24/03/2014,0.8757,15
25/03/2014,0.8949,15
26/03/2014,0.8907,15
27/03/2014,0.903,15
28/03/2014,0.9092,15
29/03/2014,0.8885,15
30/03/2014,0.8771,15
31/03/2014,0.8571,15
1/04/2014,0.8372,15
2/04/2014,0.8204,15
3/04/2014,0.8435,15
4/04/2014,0.8501,15
5/04/2014,0.8438,15
6/04/2014,0.8309,15
7/04/2014,0.8376,15
8/04/2014,0.8348,15
9/04/2014,1.0601,15
10/04/2014,1.7654,15
11/04/2014,1.5257,15
12/04/2014,1.0943,15
13/04/2014,1.0434,15
14/04/2014,1.0248,15
15/04/2014,1.0092,15
16/04/2014,1.0127,15
17/04/2014,1.007,15
18/04/2014,1.0053,15
19/04/2014,1.0074,15
20/04/2014,1.0077,15
21/04/2014,1.008,15
22/04/2014,0.9972,15
23/04/2014,0.9951,15
24/04/2014,1.0061,15
25/04/2014,0.9965,15
26/04/2014,0.9857,15
27/04/2014,0.9888,15
28/04/2014,0.9774,15
29/04/2014,0.9734,15
30/04/2014,1.065,15
1/05/2014,1.0097,15
2/05/2014,1.0115,15
3/05/2014,1.2336,15
4/05/2014,1.209,15
5/05/2014,1.0704,15
6/05/2014,1.0535,15
7/05/2014,1.064,15
8/05/2014,1.0593,15
9/05/2014,1.0523,15
10/05/2014,1.3079,15
11/05/2014,1.1861,15
12/05/2014,1.1007,15
13/05/2014,1.0958,15
14/05/2014,1.0841,15
15/05/2014,1.0755,15
16/05/2014,1.074,15
17/05/2014,1.07,15
18/05/2014,1.0335,15
19/05/2014,1.0548,15
20/05/2014,1.0422,15
21/05/2014,1.0319,15
22/05/2014,1.025,15
23/05/2014,1.0185,15
24/05/2014,1.0191,15
25/05/2014,1.0184,15
26/05/2014,1.013,15
27/05/2014,1.017,15
28/05/2014,1.05,15
29/05/2014,1.0592,15
30/05/2014,1.0208,15
31/05/2014,1.0461,15
1/06/2014,1.2659,15
2/06/2014,1.089,15
3/06/2014,1.0848,15
4/06/2014,1.0835,15
5/06/2014,1.082,15
6/06/2014,1.0833,15
7/06/2014,1.0839,15
8/06/2014,1.0805,15
9/06/2014,1.0836,15
10/06/2014,1.0635,15
11/06/2014,1.0646,15
12/06/2014,1.0736,15
13/06/2014,1.082,15
14/06/2014,1.1478,15
15/06/2014,1.1318,15
16/06/2014,1.0974,15
17/06/2014,1.1036,15
18/06/2014,1.0994,15
19/06/2014,1.0976,15
20/06/2014,1.0983,15
21/06/2014,1.1106,15
22/06/2014,1.1463,15
23/06/2014,1.125,15
24/06/2014,1.1963,15
25/06/2014,1.2663,15
26/06/2014,1.1804,15
27/06/2014,1.1598,15
28/06/2014,1.1642,15
29/06/2014,1.235,15
30/06/2014,76.947,15
1/07/2014,99.1137,15
2/07/2014,37.1306,15
3/07/2014,7.5974,15
4/07/2014,3.3548,15
5/07/2014,2.9136,15
6/07/2014,2.6516,15
7/07/2014,2.4867,15
8/07/2014,2.3529,15
9/07/2014,2.3,15
10/07/2014,2.2895,15
11/07/2014,138.7423,15
12/07/2014,224.1451,15
13/07/2014,71.3679,15
14/07/2014,47.9718,15
15/07/2014,41.3611,15
16/07/2014,20.3991,15
17/07/2014,13.6955,15
18/07/2014,12.3607,15
19/07/2014,11.2502,15
20/07/2014,10.6393,15
21/07/2014,10.4185,15
22/07/2014,10.3009,15
23/07/2014,10.1284,15
24/07/2014,10.3405,15
25/07/2014,10.6687,15
26/07/2014,9.8483,15
27/07/2014,9.6986,15
28/07/2014,9.7516,15
29/07/2014,9.6928,15
30/07/2014,9.6442,15
31/07/2014,9.6574,15
1/08/2014,9.6595,15
2/08/2014,10.4209,15
3/08/2014,9.4883,15
4/08/2014,9.5408,15
5/08/2014,9.6667,15
6/08/2014,9.6839,15
7/08/2014,9.7501,15
8/08/2014,9.6727,15
9/08/2014,9.748,15
10/08/2014,9.7867,15
11/08/2014,9.8201,15
12/08/2014,9.7987,15
13/08/2014,9.7828,15
14/08/2014,9.7976,15
15/08/2014,9.8644,15
16/08/2014,10.075,15
17/08/2014,10.6174,15
18/08/2014,10.324,15
19/08/2014,10.0802,15
20/08/2014,9.9662,15
21/08/2014,10.021,15
22/08/2014,10.0117,15
23/08/2014,9.9122,15
24/08/2014,9.8965,15
25/08/2014,9.9031,15
26/08/2014,9.9769,15
27/08/2014,10.0729,15
28/08/2014,10.1084,15
29/08/2014,10.1578,15
30/08/2014,10.1864,15
31/08/2014,10.2514,15
1/09/2014,10.3535,15
2/09/2014,10.5919,15
3/09/2014,10.402,15
4/09/2014,10.3525,15
5/09/2014,10.6148,15
6/09/2014,10.471,15
7/09/2014,10.2391,15
8/09/2014,10.2632,15
9/09/2014,10.3816,15
10/09/2014,10.6664,15
11/09/2014,10.4843,15
12/09/2014,10.3366,15
13/09/2014,10.3816,15
14/09/2014,10.3889,15
15/09/2014,10.2836,15
16/09/2014,10.4585,15
17/09/2014,10.4986,15
18/09/2014,10.432,15
19/09/2014,10.5236,15
20/09/2014,10.7366,15
21/09/2014,10.7057,15
22/09/2014,11.0384,15
23/09/2014,11.3938,15
24/09/2014,11.5166,15
25/09/2014,11.8001,15
26/09/2014,11.1383,15
27/09/2014,11.1452,15
28/09/2014,11.3336,15
29/09/2014,11.0437,15
30/09/2014,10.9172,15
1/10/2014,10.784,15
2/10/2014,10.7194,15
3/10/2014,10.9036,15
4/10/2014,11.2213,15
5/10/2014,11.179,15
6/10/2014,11.062,15
7/10/2014,11.0114,15
8/10/2014,10.823,15
9/10/2014,10.8581,15
10/10/2014,10.8464,15
11/10/2014,10.6543,15
12/10/2014,10.729,15
13/10/2014,10.6672,15
14/10/2014,10.6127,15
15/10/2014,10.6592,15
16/10/2014,10.708,15
17/10/2014,10.7431,15
18/10/2014,10.6966,15
19/10/2014,10.5455,15
20/10/2014,10.3484,15
21/10/2014,10.2856,15
22/10/2014,10.1701,15
23/10/2014,10.0715,15
24/10/2014,10.1896,15
25/10/2014,9.976,15
26/10/2014,9.8752,15
27/10/2014,10.3921,15
28/10/2014,10.39,15
29/10/2014,10.2283,15
30/10/2014,10.1459,15
31/10/2014,10.2233,15
1/11/2014,10.097,15
2/11/2014,10.2094,15
3/11/2014,10.1215,15
4/11/2014,9.8281,15
5/11/2014,9.6358,15
6/11/2014,9.6373,15
7/11/2014,9.6137,15
8/11/2014,9.2678,15
9/11/2014,9.2029,15
10/11/2014,9.1693,15
11/11/2014,8.9543,15
12/11/2014,8.9231,15
13/11/2014,8.7349,15
14/11/2014,8.5199,15
15/11/2014,8.5768,15
16/11/2014,9.1207,15
17/11/2014,8.8712,15
18/11/2014,8.3951,15
19/11/2014,8.1988,15
20/11/2014,7.8662,15
21/11/2014,8.9915,15
22/11/2014,8.8708,15
23/11/2014,7.9592,15
24/11/2014,7.7648,15
25/11/2014,7.7942,15
26/11/2014,7.5603,15
27/11/2014,7.5711,15
28/11/2014,7.5086,15
29/11/2014,7.2954,15
30/11/2014,7.1784,15
1/12/2014,7.0263,15
2/12/2014,7.0563,15
3/12/2014,6.9878,15
4/12/2014,6.8081,15
5/12/2014,6.5556,15
6/12/2014,6.5225,15
7/12/2014,6.5832,15
8/12/2014,6.6179,15
9/12/2014,6.3953,15
10/12/2014,6.1406,15
11/12/2014,6.6428,15
12/12/2014,7.0041,15
13/12/2014,6.1505,15
14/12/2014,5.8236,15
15/12/2014,5.643,15
16/12/2014,5.6562,15
17/12/2014,5.6282,15
18/12/2014,5.7551,15
19/12/2014,5.7116,15
20/12/2014,5.6952,15
21/12/2014,5.6496,15
22/12/2014,5.5509,15
23/12/2014,5.8379,15
24/12/2014,6.003,15
25/12/2014,5.5382,15
26/12/2014,5.3541,15
27/12/2014,5.2094,15
28/12/2014,5.1021,15
29/12/2014,4.9418,15
30/12/2014,4.9035,15
31/12/2014,4.9899,15
1/01/2015,4.9073,15
2/01/2015,4.67,15
3/01/2015,4.4925,15
4/01/2015,4.6158,15
5/01/2015,4.8378,15
6/01/2015,4.4714,15
7/01/2015,4.1373,15
8/01/2015,4.1091,15
9/01/2015,4.8078,15
10/01/2015,4.9539,15
11/01/2015,7.0628,15
12/01/2015,5.4471,15
13/01/2015,6.8817,15
14/01/2015,8.1284,15
15/01/2015,5.3568,15
16/01/2015,4.92,15
17/01/2015,4.6407,15
18/01/2015,4.6112,15
19/01/2015,4.5167,15
20/01/2015,4.4655,15
21/01/2015,4.5269,15
22/01/2015,4.3913,15
23/01/2015,4.1706,15
24/01/2015,4.0916,15
25/01/2015,4.0365,15
26/01/2015,3.989,15
27/01/2015,4.0014,15
28/01/2015,4.0655,15
29/01/2015,4.1193,15
30/01/2015,4.1415,15
31/01/2015,4.118,15
1/02/2015,4.1157,15
2/02/2015,4.2147,15
3/02/2015,4.2864,15
4/02/2015,4.2692,15
5/02/2015,4.3203,15
6/02/2015,4.1952,15
7/02/2015,4.0595,15
8/02/2015,4.1727,15
9/02/2015,4.1393,15
10/02/2015,4.1142,15
11/02/2015,3.9875,15
12/02/2015,3.902,15
13/02/2015,4.0293,15
14/02/2015,4.2113,15
15/02/2015,4.2074,15
16/02/2015,3.9092,15
17/02/2015,4.103,15
18/02/2015,4.0898,15
19/02/2015,4.0467,15
20/02/2015,3.9638,15
21/02/2015,3.8616,15
22/02/2015,3.8234,15
23/02/2015,3.7916,15
24/02/2015,3.779,15
25/02/2015,3.6969,15
26/02/2015,3.7011,15
27/02/2015,3.6584,15
28/02/2015,3.6935,15
1/03/2015,3.6728,15
2/03/2015,3.5567,15
3/03/2015,3.5651,15
4/03/2015,3.5313,15
5/03/2015,3.5238,15
6/03/2015,3.5504,15
7/03/2015,3.5004,15
8/03/2015,3.5633,15
9/03/2015,3.533,15
10/03/2015,3.4877,15
11/03/2015,3.4469,15
12/03/2015,3.3402,15
13/03/2015,3.3098,15
14/03/2015,3.3287,15
15/03/2015,3.255,15
16/03/2015,3.3383,15
17/03/2015,3.297,15
18/03/2015,3.2463,15
19/03/2015,3.1743,15
20/03/2015,3.1152,15
21/03/2015,3.0441,15
22/03/2015,2.9927,15
23/03/2015,2.9648,15
24/03/2015,3.0134,15
25/03/2015,3.0563,15
26/03/2015,3.0552,15
27/03/2015,2.9609,15
28/03/2015,2.9463,15
29/03/2015,2.9493,15
30/03/2015,2.9511,15
31/03/2015,2.8173,15
1/04/2015,2.7182,15
2/04/2015,2.6942,15
3/04/2015,2.7755,15
4/04/2015,2.7566,15
5/04/2015,2.7141,15
6/04/2015,2.7098,15
7/04/2015,2.8565,15
8/04/2015,3.1556,15
9/04/2015,2.8338,15
10/04/2015,2.7171,15
11/04/2015,2.6715,15
12/04/2015,2.6294,15
13/04/2015,2.5821,15
14/04/2015,2.5734,15
15/04/2015,2.5053,15
16/04/2015,2.4711,15
17/04/2015,2.4003,15
18/04/2015,3.2198,15
19/04/2015,2.3963,15
20/04/2015,2.1776,15
21/04/2015,2.1315,15
22/04/2015,2.1428,15
23/04/2015,2.1564,15
24/04/2015,2.2004,15
25/04/2015,2.2893,15
26/04/2015,3.4301,15
27/04/2015,2.3076,15
28/04/2015,2.2422,15
29/04/2015,2.2209,15
30/04/2015,2.1939,15
1/05/2015,2.1783,15
2/05/2015,2.1764,15
3/05/2015,2.1744,15
4/05/2015,2.16,15
5/05/2015,2.1026,15
6/05/2015,2.1761,15
7/05/2015,2.2176,15
8/05/2015,2.1866,15
9/05/2015,2.1983,15
10/05/2015,2.1638,15
11/05/2015,2.1833,15
12/05/2015,2.2092,15
13/05/2015,2.1242,15
14/05/2015,2.0526,15
15/05/2015,1.9827,15
16/05/2015,2.0342,15
17/05/2015,2.0459,15
18/05/2015,2.0241,15
19/05/2015,2.0208,15
20/05/2015,2.4746,15
21/05/2015,2.1671,15
22/05/2015,2.0363,15
23/05/2015,2.0145,15
24/05/2015,1.9884,15
25/05/2015,1.9658,15
26/05/2015,1.9136,15
27/05/2015,1.9116,15
28/05/2015,1.919,15
29/05/2015,1.9076,15
30/05/2015,1.8194,15
31/05/2015,1.818,15
1/06/2015,1.8486,15
2/06/2015,1.8234,15
3/06/2015,1.7456,15
4/06/2015,1.7798,15
5/06/2015,1.8435,15
6/06/2015,1.7565,15
7/06/2015,1.7154,15
8/06/2015,1.6569,15
9/06/2015,1.6493,15
10/06/2015,1.689,15
11/06/2015,1.6004,15
12/06/2015,1.6115,15
13/06/2015,1.6166,15
14/06/2015,1.6023,15
15/06/2015,1.6001,15
16/06/2015,1.9805,15
17/06/2015,2.3126,15
18/06/2015,1.97,15
19/06/2015,1.7789,15
20/06/2015,1.6652,15
21/06/2015,1.587,15
22/06/2015,1.5687,15
23/06/2015,1.5482,15
24/06/2015,1.532,15
25/06/2015,1.5428,5
26/06/2015,1.5992,15
27/06/2015,1.5963,15
28/06/2015,1.6061,15
29/06/2015,1.6202,15
30/06/2015,1.6148,15
1/07/2015,1.6029,15
2/07/2015,1.6304,15
3/07/2015,1.6569,15
4/07/2015,1.6791,15
5/07/2015,1.7012,15
6/07/2015,1.7096,15
7/07/2015,1.7142,15
8/07/2015,1.7546,15
9/07/2015,1.7642,15
10/07/2015,1.8228,15
11/07/2015,1.8059,15
12/07/2015,2.0756,15
13/07/2015,2.0216,15
14/07/2015,1.9539,15
15/07/2015,1.9793,15
16/07/2015,1.9766,15
17/07/2015,1.9029,15
18/07/2015,1.8998,15
19/07/2015,1.9482,15
20/07/2015,2.01,15
21/07/2015,2.0393,15
22/07/2015,2.0598,15
23/07/2015,1.9695,15
24/07/2015,1.872,15
25/07/2015,1.8873,15
26/07/2015,1.8344,15
27/07/2015,1.8464,15
28/07/2015,1.8237,15
29/07/2015,1.8152,15
30/07/2015,1.9067,15
31/07/2015,1.9229,15
1/08/2015,1.959,15
2/08/2015,2.0453,15
3/08/2015,2.0378,15
4/08/2015,2.0157,15
5/08/2015,2.0127,15
6/08/2015,2.0108,15
7/08/2015,1.9703,15
8/08/2015,1.94,15
9/08/2015,1.9817,15
10/08/2015,1.9907,15
11/08/2015,1.8965,15
12/08/2015,1.9911,15
13/08/2015,2.0837,15
14/08/2015,1.9761,15
15/08/2015,1.9367,15
16/08/2015,1.9817,15
17/08/2015,2.0888,15
18/08/2015,2.1656,15
19/08/2015,2.1338,15
20/08/2015,2.0888,15
21/08/2015,1.9793,15
22/08/2015,1.8303,15
23/08/2015,1.8209,15
24/08/2015,1.9613,15
25/08/2015,2.1984,15
26/08/2015,2.0741,15
27/08/2015,2.0999,15
28/08/2015,2.0843,15
29/08/2015,2.1036,15
30/08/2015,2.177,15
31/08/2015,2.2308,15
1/09/2015,2.2044,15
2/09/2015,2.1618,15
3/09/2015,2.1603,15
4/09/2015,2.112,15
5/09/2015,2.0223,15
6/09/2015,2.1311,15
7/09/2015,2.2029,15
8/09/2015,2.1984,15
9/09/2015,2.2385,15
10/09/2015,2.1948,15
11/09/2015,2.1638,15
12/09/2015,2.1393,15
13/09/2015,2.1327,15
14/09/2015,2.0738,15
15/09/2015,2.0375,15
16/09/2015,2.031,15
17/09/2015,2.0352,15
18/09/2015,2.0451,15
19/09/2015,1.9616,15
20/09/2015,1.947,15
21/09/2015,1.9286,15
22/09/2015,1.9443,15
23/09/2015,1.937,15
24/09/2015,1.9506,15
25/09/2015,2.0004,15
26/09/2015,2.0196,15
27/09/2015,1.9793,15
28/09/2015,1.9674,15
29/09/2015,1.9161,15
30/09/2015,1.8989,15
1/10/2015,1.8321,15
2/10/2015,1.8275,15
3/10/2015,1.7732,15
4/10/2015,1.7613,15
5/10/2015,1.6893,15
6/10/2015,1.6347,15
7/10/2015,1.5932,15
8/10/2015,1.5974,15
9/10/2015,1.6253,15
10/10/2015,1.6259,15
11/10/2015,1.6077,15
12/10/2015,1.5717,15
13/10/2015,1.5003,15
14/10/2015,1.4748,15
15/10/2015,1.4637,15
16/10/2015,1.4025,15
17/10/2015,1.4759,15
18/10/2015,1.5768,15
19/10/2015,1.6553,15
20/10/2015,1.6878,15
21/10/2015,1.8189,15
22/10/2015,1.91,15
23/10/2015,1.9079,15
24/10/2015,1.8798,15
25/10/2015,1.8777,15
26/10/2015,1.8353,15
27/10/2015,1.8234,15
28/10/2015,1.8323,15
29/10/2015,1.7997,15
30/10/2015,1.8411,15
31/10/2015,1.8779,15
1/11/2015,1.8618,15
2/11/2015,1.8669,15
3/11/2015,1.8801,15
4/11/2015,1.9986,15
5/11/2015,245.3137,15
6/11/2015,47.1426,15
7/11/2015,3.2094,15
8/11/2015,1.3448,15
9/11/2015,1.0992,15
10/11/2015,1.0437,15
11/11/2015,1.0233,15
12/11/2015,1.0206,15
13/11/2015,0.9941,15
14/11/2015,0.9747,15
15/11/2015,0.9675,15
16/11/2015,0.963,15
17/11/2015,0.9633,15
18/11/2015,0.9381,15
19/11/2015,0.9204,15
20/11/2015,0.9081,15
21/11/2015,0.924,15
22/11/2015,0.9324,15
23/11/2015,0.9305,15
24/11/2015,0.9135,15
25/11/2015,0.876,15
26/11/2015,0.8735,15
27/11/2015,0.8708,15
28/11/2015,0.8829,15
29/11/2015,0.8931,15
30/11/2015,0.9063,15
1/12/2015,0.8871,15
2/12/2015,0.9131,15
3/12/2015,0.9264,15
4/12/2015,0.9158,15
5/12/2015,0.9104,15
6/12/2015,0.8993,15
7/12/2015,0.8922,15
8/12/2015,0.8727,15
9/12/2015,0.8883,15
10/12/2015,0.8658,15
11/12/2015,0.8721,15
12/12/2015,0.8667,15
13/12/2015,0.8688,15
14/12/2015,0.8706,15
15/12/2015,0.8586,15
16/12/2015,0.8532,15
17/12/2015,0.8289,15
18/12/2015,0.8292,15
19/12/2015,0.8283,15
20/12/2015,0.8232,15
21/12/2015,0.8628,15
22/12/2015,0.8646,15
23/12/2015,0.8583,15
24/12/2015,0.8391,15
25/12/2015,0.8264,15
26/12/2015,0.8238,15
27/12/2015,0.8429,15
28/12/2015,0.8448,15
29/12/2015,0.8484,15
30/12/2015,0.8418,15
31/12/2015,0.8372,15
1/01/2016,0.8549,15
2/01/2016,0.8307,15
3/01/2016,0.8652,15
4/01/2016,0.8634,15
5/01/2016,0.8718,15
6/01/2016,0.8631,15
7/01/2016,0.8703,15
8/01/2016,0.8727,15
9/01/2016,0.8913,15
10/01/2016,0.8808,15
11/01/2016,0.8804,15
12/01/2016,0.9081,15
13/01/2016,0.8999,15
14/01/2016,0.8966,15
15/01/2016,0.9456,15
16/01/2016,0.9426,15
17/01/2016,0.9189,15
18/01/2016,0.9131,15
19/01/2016,0.9056,15
20/01/2016,0.9429,15
21/01/2016,0.9372,15
22/01/2016,0.9629,15
23/01/2016,1.1822,15
24/01/2016,1.1013,15
25/01/2016,1.079,15
26/01/2016,1.035,15
27/01/2016,1.0449,15
28/01/2016,1.0488,15
29/01/2016,1.0754,15
30/01/2016,1.1808,15
31/01/2016,1.4499,15
1/02/2016,1.3169,15
2/02/2016,1.2375,15
3/02/2016,1.3361,15
4/02/2016,1.2662,15
5/02/2016,1.2528,15
6/02/2016,1.2579,15
7/02/2016,1.2561,15
8/02/2016,1.2234,15
9/02/2016,1.2417,15
10/02/2016,1.2324,15
11/02/2016,1.2099,15
12/02/2016,1.2123,15
13/02/2016,1.218,15
14/02/2016,1.2315,15
15/02/2016,1.2647,15
16/02/2016,1.3155,15
17/02/2016,1.3613,15
18/02/2016,1.0469,15
19/02/2016,0.9363,15
20/02/2016,0.9284,15
21/02/2016,0.9203,15
22/02/2016,0.9156,15
23/02/2016,0.9147,15
24/02/2016,0.9107,15
25/02/2016,0.9296,15
26/02/2016,0.9354,15
27/02/2016,0.9185,15
28/02/2016,0.9266,15
29/02/2016,0.927,15
1/03/2016,0.9227,15
2/03/2016,0.8979,15
3/03/2016,0.8919,15
4/03/2016,0.8867,15
5/03/2016,0.8822,15
6/03/2016,0.8799,15
7/03/2016,0.8829,15
8/03/2016,0.8793,15
9/03/2016,0.8751,15
10/03/2016,0.9095,15
11/03/2016,1.1234,15
12/03/2016,0.956,15
13/03/2016,0.9486,15
14/03/2016,0.9423,15
15/03/2016,0.9429,15
16/03/2016,0.9333,15
17/03/2016,0.9098,15
18/03/2016,0.9101,15
19/03/2016,0.8996,15
20/03/2016,0.8871,15
21/03/2016,0.8871,15
22/03/2016,0.8864,15
23/03/2016,0.8783,15
24/03/2016,0.8784,15
25/03/2016,0.8907,15
26/03/2016,0.9272,15
27/03/2016,0.8915,15
28/03/2016,0.8775,15
29/03/2016,0.8685,15
30/03/2016,0.8886,15
31/03/2016,0.8784,15
1/04/2016,0.8646,15
2/04/2016,0.867,15
3/04/2016,0.8739,15
4/04/2016,0.8736,15
5/04/2016,0.8745,15
6/04/2016,0.8748,15
7/04/2016,0.9108,15
8/04/2016,0.9132,15
9/04/2016,0.8988,0
10/04/2016,0.8727,15
11/04/2016,0.867,15
12/04/2016,0.8664,15
13/04/2016,0.8646,15
14/04/2016,0.8652,15
15/04/2016,0.864,15
16/04/2016,0.83,15
17/04/2016,0.8357,15
18/04/2016,0.8421,15
19/04/2016,0.8367,15
20/04/2016,0.8186,15
21/04/2016,0.8228,15
22/04/2016,0.8592,15
23/04/2016,0.8598,15
24/04/2016,0.8565,15
25/04/2016,0.8534,15
26/04/2016,0.846,15
27/04/2016,0.8367,15
28/04/2016,0.8531,15
29/04/2016,0.861,15
30/04/2016,0.8637,15
1/05/2016,0.861,15
2/05/2016,0.8598,15
3/05/2016,0.861,15
4/05/2016,0.8628,15
5/05/2016,0.8634,15
6/05/2016,0.8592,15
7/05/2016,0.8388,15
8/05/2016,0.8589,15
9/05/2016,0.9177,15
10/05/2016,0.8834,15
11/05/2016,0.8969,15
12/05/2016,0.8661,15
13/05/2016,0.8655,15
14/05/2016,0.8637,15
15/05/2016,0.8604,15
16/05/2016,0.861,15
17/05/2016,0.8631,15
18/05/2016,0.8634,15
19/05/2016,0.8637,15
20/05/2016,0.8592,15
21/05/2016,0.8622,15
22/05/2016,0.8631,15
23/05/2016,0.8625,15
24/05/2016,0.8625,15
25/05/2016,0.8628,15
26/05/2016,0.8682,15
27/05/2016,1.0115,15
28/05/2016,0.945,15
29/05/2016,0.9432,15
30/05/2016,0.9219,15
31/05/2016,0.9285,15
